Data;E83675000;E83345000;E83029900;E83660000;E83800002;E83892998;E83900000;E83440000;E83690000;E83250000;E83880000;E83300200;E83892990;E83105000;E83050000;E83677000;E83069900;E83520000
16/6/1980;7,38;6,664;;7,05;228;;8,6461;15,8;65,689;8,535128;1,36;30,05;;1,4379;7,05;;;
17/6/1980;8,48;6,298;;7,05;226;;8,4057;15,22;64,0359;8,100117;1,29;28,75;;1,4379;7,05;;;
18/6/1980;8,48;5,932;;7,05;218;;8,1695;14,64;62,4094;7,258426;1,29;28,75;;1,4379;6,75;;;
19/6/1980;8,48;5,932;;7,05;220;;7,9373;14,64;60,8093;7,258426;1,36;28,1;;1,4379;6,45;;;
20/6/1980;9,14;6,115;;7,92;228;;8,1695;15,22;64,0359;8,979465;1,29;30,7;;1,7284;11,175;;;
21/6/1980;7,16;8,058;;9,86;236;;9,392;27,52;74,3612;9,895792;1,85;45;;2,8214;22,9;;;
22/6/1980;4,96;19,44;;16,56;248;;10,4457;49,6;113,8372;8,979465;1,85;64,15;;2,5482;47,6;;;
23/6/1980;6,28;12,4;;9,52;258;;9,6491;38,05;121,0671;9,433047;1,78;72;;2,1716;25,9;;;
24/6/1980;6,06;12;;9,86;268;;8,4057;31,04;113,8372;11,83691;1,71;52,5;;1,5309;19,6;;;
25/6/1980;18,16;36,7;;27,8;300;;21,4801;60,8;133,7527;32,15152;3,84;100,1;;195,4846;41,2;;;
26/6/1980;8,26;124,8;;33,42;338;;55,4835;223,2;488,3985;56,2;3,745;205;;7,417;106;;;
27/6/1980;6,72;49,05;;13,38;358;;19,4347;113,4;388,8808;33,68451;2,48;187;;3,5858;58;;;
28/6/1980;5,18;29,5;;10,54;348;;14,3535;71,61;242,6703;22,91842;2,21;110;;2,5482;36,48;;;
29/6/1980;3,9;22,34;;9,18;334;;12,7611;48,55;167,5572;19,09877;1,85;80,8;;2,1716;28,78;;;
30/6/1980;6,5;18,86;;8,5;360;;11,8597;43,3;133,7527;13,91893;1,43;68;;2,1716;24,1;;;
1/7/1980;21,92;50;;45,02;402;;17,8871;89,75;199,5183;15,01152;6,1;96,3;;35,8386;40,4;;;
2/7/1980;20,24;325;;110,5;980;;108,3697;600,9;1103,289;24,25476;12,47;201;;18,3902;130;;;
3/7/1980;19,54;178;;65,6;1664;;54,3896;511,8;1071,946;41,7841;10,3;233;;11,7472;90,5;;;
4/7/1980;18,62;128;;52,8;1858;;47,986;289,5;754,5117;64,05554;8,1;259,2;;10,0519;120;;;
5/7/1980;17,26;93,3;;40;1563;;33,2339;203,5;602,8742;68,14075;3,47;261,4;;6,6512;135,5;;;
6/7/1980;11,16;53,3;;25,08;1093;;25,4806;146,4;488,3985;54,3026;2,93;248,2;;5,4923;116;;;
7/7/1980;15,1;54,4;;19,92;956;;21,0611;113,4;416,844;36,83809;2,48;195;;4,2856;60,4;;;
8/7/1980;15,3;44,3;;17,04;894;;18,6511;93,45;313,8745;24,93459;2,12;131;;3,9256;46,4;;;
9/7/1980;21,68;75,24;;30;952;;21,0611;124,2;308,8137;64,05554;5,8;167;;88,6947;70,8;;;
10/7/1980;16,38;101,04;;32,26;932;;26,9073;197,2;458,3128;58,12415;3,935;225;;11,3944;84,75;;;
11/7/1980;16,16;72,6;;20,92;816;;20,2379;165,4;437,3555;72,32941;3,29;215;;7,417;60,4;;;
12/7/1980;15,94;54,4;;20,92;689;;17,8871;117;377,1667;64,05554;2,75;181;;6,1703;53,2;;;
13/7/1980;10,9;71,44;;21,44;622;;16,4169;136,9;354,2271;47,87477;2,57;156;;4,2856;52,8;;;
14/7/1980;14,9;69,12;;18,48;562;;15,3642;127,8;331,9422;29,90748;2,39;127;;4,4733;46;;;
15/7/1980;14,7;61;;17,52;532;;14,3535;102,6;270,3653;27,02023;2,57;108,4;;3,7532;38;;;
16/7/1980;14,9;46,2;;14,49;500;;13,3844;79,23;220,4241;24,93459;2,3;93,45;;3,2657;30,69;;;
17/7/1980;14,7;39,55;;13,38;442;;13,0705;69,07;192,8414;21,61342;2,03;84;;2,9648;26,5;;;
18/7/1980;14,3;31;;12,64;402;;12,7611;60,8;192,8414;20,97278;1,85;79,2;;2,9648;24,4;;;
19/7/1980;13,9;29,5;;11,9;378;;12,1557;53,8;164,554;19,7154;1,85;74,4;;2,8214;22,3;;;
20/7/1980;8,26;25;;11,56;348;;11,8597;50,65;144,4857;18,49022;1,71;69,6;;2,6825;20,8;;;
21/7/1980;13,7;24,25;;11,22;328;;11,5682;46,45;141,753;17,29758;1,71;65,69;;2,6825;19,9;;;
22/7/1980;13,9;21,18;;10,54;304;;11,281;43,3;136,3867;16,13788;1,85;62,61;;2,4183;18,4;;;
23/7/1980;13,9;19,44;;10,54;300;;10,9982;43,3;131,1512;15,5705;1,71;58,74;;2,2928;16,9;;;
24/7/1980;13,9;17,7;;10,54;296;;10,7198;40,15;147,2516;15,01152;1,71;55,62;;2,1716;15,7;;;
25/7/1980;13,9;16,88;;9,86;308;;10,7198;37;113,8372;14,46098;1,71;52,5;;2,1716;14,8;;;
26/7/1980;13,5;16,06;;9,86;316;;10,4457;37;113,8372;15,01152;1,71;51,75;;1,9418;14,2;;;
27/7/1980;7,38;15,24;;9,86;316;;10,7198;37;109,1733;20,97278;1,57;58,74;;5,0684;15,4;;;
28/7/1980;9,36;15,24;;9,86;314;;11,5682;34,9;116,2158;18,49022;1,71;60,3;;4,2856;15,7;;;
29/7/1980;10,02;15,24;;9,18;312;;14,0259;95,3;111,4898;38,45823;1,94;63,38;;34,3878;28,78;;;
30/7/1980;59,2;184;;111,2;596;;191,4456;447;847,2327;252,4774;32,72;635,6;;474,7902;239,4;;;
31/7/1980;20,72;161;;82,64;2016;;155,9188;478,8;1147,855;73,3926;12,36;615,6;;44,5313;223,2;;;
1/8/1980;13,5;90,8;;32,26;2172;;59,9329;223,2;686,9105;86,64407;9,5;496;;28,3307;160;;;
2/8/1980;15,1;63,32;;22,48;1300;;40,8711;138,8;471,1004;114,5171;6,6;372,2;;18,3902;114;;;
3/8/1980;10,24;48,1;;19,92;980;;30,9605;109,8;501,5574;127,618;3,2;320,2;;11,3944;147;;;
4/8/1980;10,46;39,55;;17,52;820;;26,9073;89,75;488,3985;133,021;2,39;341;;7,417;146;;;
5/8/1980;13,7;33,85;;15,6;768;;23,2069;75,42;458,3128;135,757;2,39;315;;6,1703;121;;;
6/8/1980;14,9;41,45;;14,86;780;;22,3334;72,88;433,2175;144,102;2,48;304,8;;12,474;52,4;;;
7/8/1980;14,5;32,9;;14,49;880;;24,5556;75,42;396,7804;128,9601;2,39;241,6;;7,9581;43,2;;;
8/8/1980;14,3;27,25;;13,38;963;;19,8338;65;331,9422;124,9512;2,39;217;;6,1703;33,42;;;
9/8/1980;10,46;25;;12,64;928;;17,5124;58;321,0466;154,0955;2,3;223;;5,2776;32,64;;;
10/8/1980;8,04;23,5;;12,27;804;;17,1424;53,8;313,8745;124,9512;2,21;209;;4,8647;29,54;;;
11/8/1980;10,46;21,76;;11,9;706;;18,6511;51,7;282,8215;52,43212;2,12;151;;4,2856;30,3;;;
12/8/1980;9,36;20,6;;11,22;699;;16,0613;46,45;202,911;28,44877;1,85;98,2;;3,9256;25,9;;;
13/8/1980;10,46;18,86;;11,22;602;;14,6858;43,3;150,0508;27,73071;1,85;90,8;;3,9256;24,1;;;
14/8/1980;10,24;17,7;;11,22;318;;14,6858;43,3;152,8837;25,62213;1,71;85,7;;3,5858;20,5;;;
15/8/1980;10,02;17,29;;10,88;312;;14,0259;41,2;147,2516;24,25476;1,71;79,2;;3,2657;19,9;;;
16/8/1980;9,14;16,47;;10,54;320;;13,3844;39,1;150,0508;23,5827;1,85;76;;2,9648;19,3;;;
17/8/1980;7,6;16,06;;9,86;314;;14,0259;39,1;147,2516;22,26199;1,85;77,6;;2,9648;19,3;;;
18/8/1980;10,9;16,88;;11,9;312;;30,9605;43,3;161,5852;39,27904;2,21;111;;6,9005;25,3;;;
19/8/1980;10,68;18,86;;12,64;356;;27,4399;43,3;189,557;54,3026;2,39;121,4;;9,4212;24,1;;;
20/8/1980;9,8;21,18;;32,26;460;;32,7748;89,75;475,3984;64,05554;3,65;182;;141,5052;69,2;;;
21/8/1980;14,1;80,52;;49,5;622;;142,8201;257;841,6438;139,9039;7,8;439,5;;235,4803;151,5;;;
22/8/1980;15,1;90,8;;38,14;1583;;128,3402;252;1028,756;355,5758;4,125;674,2;;897,0796;141;;;
23/8/1980;18,85;123,2;;38,76;1832;;200,8697;317,4;1109,606;224,7608;3,02;709,8;;;162;;;
24/8/1980;25,68;89,55;;29,45;1490;;87,0599;205,6;1047,168;204,8518;6,7;622;;;162;;;
25/8/1980;79,34;284,9;;92,92;2094;;77,0198;354;1141,44;167,3468;26,88;528,4;;;171;;;
26/8/1980;75,86;290;;133,2;2504;;100,8645;666;1659,719;177,9627;16,1;518,5;;;169;;;
27/8/1980;35,6;169,4;;95,96;2186;;70,3661;482,1;1320,36;165,8522;5,8;487,2;;;198;;;
28/8/1980;26,72;106,52;;58,11;1508;;52,2246;232,4;904,042;158,4625;3,84;449;;;198;;;
29/8/1980;24,9;77,88;;31,1;1312;;42,8638;165,4;792,1006;151,2121;2,75;423,9;;;193,8;;;
30/8/1980;19,08;63,32;;24,56;1220;;37,4632;129,6;631,966;152,651;2,57;390,4;;;185;;;
31/8/1980;17,93;52,2;;20,92;1087;;33,2339;109,8;617,3423;144,102;2,66;389,1;;;181,5;;;
1/9/1980;21,92;48,1;;22,48;1040;;32,7748;113,4;617,3423;146,9291;4,505;406;;;164;;;
2/9/1980;43,5;157,6;;99;1478;;52,763;322,8;1028,756;152,651;13,13;490;;;193,2;;;
3/9/1980;40,1;262,2;;97,48;2132;;65,0776;604,2;1592,019;162,8797;9,6;559,2;;;246;;;
4/9/1980;24,15;136;;46,3;1910;;45,4001;381;1232,739;170,3525;4,7;534;;;219;;;
5/9/1980;21,2;93,3;;31,1;1305;;35,5621;209,8;898,2859;102,0062;3,47;494,5;;;210;;;
6/9/1980;20;71,44;;26,15;975;;30,9605;154;722,9536;152,651;3,11;421,3;;;197,4;;;
7/9/1980;15,3;58,8;;24,04;985;;28,3063;124,2;641,8012;149,7788;2,93;417,2;;;173;;;
8/9/1980;18,16;51,1;;22,48;982;;26,4265;108;514,8748;62,05207;2,75;263,6;;;113,5;;;
9/9/1980;20;53,3;;21,44;932;;25,9509;109,8;458,3128;155,5456;3,11;317,6;;;58,8;;;
10/9/1980;20;44,3;;19,92;900;;30,9605;99;479,7141;141,2976;3,38;270,4;;;52,4;;;
11/9/1980;17,93;37,65;;18;918;;25,0155;80,5;388,8808;70,22222;2,75;198;;;40,4;;;
12/9/1980;17,93;33,85;;16,56;877;;22,7676;72,88;282,8215;41,7841;2,57;152;;;38;;;
13/9/1980;16,82;30,25;;15,6;850;;22,3334;67,8;242,6703;37,64457;2,48;122,8;;;34,96;;;
14/9/1980;14,3;28,75;;14,86;924;;26,9073;70,34;231,3774;36,83809;2,93;118;;;32,25;;;
15/9/1980;17,04;29,5;;18;1036;;28,743;77,96;254,307;75,53812;13,13;159,6;;;50;;;
16/9/1980;30,4;33,85;;31,1;1100;;95,5235;100,8;466,8202;106,939;20,3;213;;;66,4;;;
17/9/1980;17,7;36,7;;27,8;874;;46,9457;77,96;404,752;117,0905;6,6;237,2;;;54;;;
18/9/1980;16,82;31;;20,4;896;;35,0921;67,8;331,9422;70,22222;4,9;186;;;45,2;;;
19/9/1980;18,16;28,75;;16,56;902;;38,4265;75,42;282,8215;64,05554;7,2;165;;;44,4;;;
20/9/1980;20,48;56,6;;18,48;862;;40,3781;99;317,4514;42,63326;7,4;161,4;;;45,2;;;
21/9/1980;19,54;50;;17,52;838;;40,3781;99;369,4476;69,17827;7,3;177;;;65,2;;;
22/9/1980;24,4;50;;30,55;816;;102,2153;102,6;555,774;105,6968;8,700001;280;;;59,6;;;
23/9/1980;19,77;45,25;;19,44;800;;56,0332;87,9;475,3984;81,01271;4,125;243,8;;;46;;;
24/9/1980;17,04;38,6;;16,08;800;;42,3626;76,69;331,9422;58,12415;3,11;177;;;37,24;;;
25/9/1980;17,48;32,9;;14,86;788;;35,5621;70,34;396,7804;18,49022;2,66;127;;;31,08;;;
26/9/1980;16,6;29,5;;14,12;756;;31,8632;63,6;250,3896;66,08515;2,57;157,8;;;25;;;
27/9/1980;14,7;25;;13,38;663;;29,182;56,6;295,6362;40,10697;2,57;118;;;24,1;;;
28/9/1980;18,85;32,9;;25,08;636;;34,1587;67,8;282,8215;64,05554;9,3;108,4;;;34,2;;;
29/9/1980;20,72;32,9;;21,96;624;;45,4001;76,69;308,8137;79,90519;6,8;173;;;49,2;;;
30/9/1980;14,9;27,25;;15,6;608;;32,3179;65;304,3806;46,09983;4,8;159,6;;;35,72;;;
1/10/1980;16,6;24,25;;14,86;;;27,872;55,2;246,5108;40,10697;3,56;125,6;;;29,16;;;
2/10/1980;15,5;22,92;;14,12;;;26,9073;51,7;216,8477;30,64806;3,29;114;;;25;;;
3/10/1980;15,94;21,18;;13,38;;;25,4806;49,6;202,911;36,03882;3,29;106;;;22,9;;;
4/10/1980;14,7;20,02;;12,64;;;23,6513;47,5;189,557;33,68451;3,02;98,2;;;21,1;;;
5/10/1980;15,3;18,86;;14,12;;;23,2069;47,5;179,9173;29,17437;3,29;92,5;;;18,7;;;
6/10/1980;14,9;17,7;;13,01;;;22,3334;43,3;170,5949;33,68451;2,84;85,7;;;17,5;;;
7/10/1980;14,5;18,28;;12,64;;;20,647;42,25;164,554;26,31736;2,57;78,4;;;16,3;;;
8/10/1980;25,16;22,92;;26,15;;;30,0667;58;183,0951;43,48943;5,2;108,4;;;28,78;;;
9/10/1980;20;27,25;;27,8;;;52,763;70,34;324,6601;43,48943;4,125;156;;;45,6;;;
10/10/1980;15,94;21,76;;18,48;;;30,9605;53,8;295,6362;29,17437;3,47;127;;;28,02;;;
11/10/1980;15,94;20,02;;17,04;;;27,4399;47,5;254,307;29,17437;4,03;103,6;;;25,3;;;
12/10/1980;21,92;25;;34;;;37,4632;65;295,6362;29,17437;7,2;117;;;33,42;;;
13/10/1980;26,98;46,2;;39,38;;;35,5621;80,5;335,6108;46,98385;6,4;130;;;71,6;;;
14/10/1980;20,24;44,3;;26,15;;;30,0667;77,96;324,6601;34,462;5,1;152;;;60,4;;;
15/10/1980;18,62;39,55;;21,44;;;28,3063;72,88;295,6362;23,5827;3,65;134;;;46,8;;;
16/10/1980;18,16;32,9;;18,96;;;25,4806;65;266,2921;17,29758;3,56;104,4;;;38,4;;;
17/10/1980;17,04;26,5;;16,56;;;24,1009;55,2;209,8059;28,44877;3,2;110;;4,8647;31,08;;;
18/10/1980;15,5;24,25;;15,6;;;23,2069;50,65;227,6888;40,10697;2,84;104,4;;4,6663;26,5;;;
19/10/1980;16,82;48,1;;32,26;;;27,4399;67,8;270,3653;11,33825;4,41;99,15;;6,4078;47,6;;;
20/10/1980;18,62;69,12;;21,96;;;24,1009;82,35;282,8215;58,12415;3,56;163,2;;19,3597;30,3;;;
21/10/1980;27,79;64,48;;19,92;;;49,561;106,2;358,005;77,70902;9,3;199;;25,8786;82,5;;;
22/10/1980;23,15;54,4;;50,82;;;77,6348;109,8;528,3503;99,57584;10,71;261,4;;32,2839;86,1;;;
23/10/1980;21,2;54,4;;33,42;;;49,034;118,8;492,7671;78,80396;9;235;;17,4527;77,2;;;
24/10/1980;18,16;41,45;;27,8;;;37,4632;95,3;381,0533;44,3526;5,4;194;;12,474;65,2;;;
25/10/1980;16,6;38,6;;21,96;;;30,9605;79,23;313,8745;49,67722;4,125;158,7;;9,7332;54;;;
26/10/1980;14,3;32,9;;18,96;;;28,3063;70,34;295,6362;23,5827;3,47;135;;11,0485;47,2;;;
27/10/1980;26,2;38,6;;25,6;;;28,3063;67,8;299,9882;51,50702;3,02;131;;72,5449;51,6;;;
28/10/1980;25,16;40,5;;27,25;;;34,1587;72,88;369,4476;83,24655;8,8;192;;25,8786;52;;;
29/10/1980;18,62;34,8;;18,48;;;28,3063;67,8;361,8011;76,62041;5,1;183;;15,6721;45,2;;;
30/10/1980;19,31;31;;24,56;;;27,872;115,2;416,844;104,4606;5,6;261,4;;29,6113;96;;;
31/10/1980;27,5;71,44;;49,5;;;148,2684;252;852,8383;95,9757;9,6;433;;24,1331;227,4;;;
1/11/1980;18,39;52,2;;23;;;57,1382;135;702,2552;104,4606;7,1;425,2;;14,4172;175,5;;;
2/11/1980;17,26;42,4;;18,48;;;42,8638;102,6;636,875;66,08515;5,4;335,8;;11,3944;111;;;
3/11/1980;17,93;35,75;;16,08;;;35,0921;82,35;424,995;50,58872;3,84;227;;9,7332;66,8;;;
4/11/1980;17,7;29,5;;19,44;;;30,5125;72,88;324,6601;43,48943;3,38;169;;8,2379;52,4;;;
5/11/1980;16,6;25,75;;14,12;;;27,872;65;291,3246;27,73071;3,11;141,5;;7,417;44,4;;;
6/11/1980;17,04;25;;13,01;;;26,4265;58;231,3774;32,15152;2,84;128;;7,1557;40,4;;;
7/11/1980;22,4;23,5;;45,66;;;38,9113;59,4;321,0466;52,43212;8,6;152;;13,2294;42;;;
8/11/1980;19,54;21,18;;24,56;;;27,3934;53,8;295,6362;27,73071;3,29;138,8;;7,417;35,72;;;
9/11/1980;75,86;39,55;;68,4;;;30,5125;65;304,3806;45,22274;4,125;129;;10,7095;51,6;;;
10/11/1980;75,86;87,05;;147;;;73,9698;197,2;555,774;38,45823;23,5;183;;8,5241;68,4;;;
11/11/1980;24,15;50;;61,46;;;35,5621;115,2;765,1667;19,7154;10,1;156;;6,6512;44,4;;;
12/11/1980;23,9;38,6;;46,94;;;31,8632;80,5;462,5576;16,13788;5;123,5;;7,1557;34,96;;;
13/11/1980;19,77;31;;31,1;;;28,743;70,34;238,868;24,93459;3,38;108,4;;5,4923;29,54;;;
14/11/1980;18,85;26,5;;26,7;;;26,4265;62,2;224,0378;17,29758;3,2;94,4;;4,6663;25,3;;;
15/11/1980;17,48;22,92;;20,92;;;24,1009;55,2;186,3082;23,5827;3,2;94,4;;4,2856;20,8;;;
16/11/1980;12,46;21,76;;18,96;;;23,2069;49,6;179,9173;22,26199;3,02;77,6;;4,2856;18,7;;;
17/11/1980;15,94;20,6;;17,04;;;24,1009;45,4;173,6674;15,5705;2,84;74,4;;4,8647;18,7;;;
18/11/1980;16,16;18,86;;15,6;;;21,9042;43,3;158,6507;27,02023;2,75;73,6;;3,7532;17,2;;;
19/11/1980;16,38;16,88;;14,86;;;20,647;41,2;152,8837;19,7154;2,57;64,92;;3,5858;16,3;;;
20/11/1980;16,38;16,06;;14,49;;;20,2379;39,1;141,753;12,86057;2,48;61,84;;3,5858;16,9;;;
21/11/1980;16,16;16,06;;14,12;;;19,8338;39,1;133,7527;23,5827;2,21;68;;3,5858;16,3;;;
22/11/1980;15,72;15,24;;12,64;;;19,0405;37;139,0534;18,49022;2,39;61,84;;3,2657;15,7;;;
23/11/1980;16,82;16,47;;13,38;;;21,0611;45,4;150,0508;58,12415;2,84;94,4;;9,1157;16,9;;;
24/11/1980;19,54;21,18;;25,08;;;46,9457;169,2;471,1004;52,43212;2,75;152;;9,1157;22,9;;;
25/11/1980;16,38;16,88;;19,44;;;31,8632;77,96;321,0466;29,17437;2,75;107,6;;4,4733;17,5;;;
26/11/1980;15,72;15,24;;14,12;;;25,0155;55,2;183,0951;24,25476;2,57;77,6;;3,5858;14,5;;;
27/11/1980;15,5;13,6;;12,64;;;21,4801;45,4;150,0508;22,26199;2,93;61,07;;3,2657;13,3;;;
28/11/1980;12,2;13,2;;11,9;;;19,8338;40,15;144,4857;20,34009;2,48;61,84;;2,9648;15,1;;;
29/11/1980;14,7;13,6;;11,9;;;19,4347;39,1;111,4898;23,5827;2,3;61,84;;5,9386;15,1;;;
30/11/1980;14,3;13,6;;11,9;;;22,7676;41,2;126,0451;34,462;2,3;77,6;;7,417;14,5;;;
1/12/1980;15,1;13,6;;12,27;;;21,4801;37;152,8837;24,25476;4,125;67,23;;6,4078;12,7;;;
2/12/1980;17,48;113,6;;16,56;;;59,9329;37;147,2516;67,10971;3,47;82,4;;35,8386;15,7;;;
3/12/1980;25,68;161;;137,2;;;173,9882;459;944,801;133,021;3,11;317,6;;83,5003;88,5;;;
4/12/1980;20;44,3;;44,38;;;90,9327;187;786,68;167,3468;4,125;346,2;;54,4882;76;;;
5/12/1980;18,85;28,75;;41,24;;;105,6191;127,8;627,0742;165,8522;3,935;314,3;;77,2906;77,2;;;
6/12/1980;18,62;26,5;;31,1;;;73,9698;102,6;523,8409;158,4625;11,7;289,6;;25,8786;54;;;
7/12/1980;16,38;26,5;;28,9;;;48,509;84,2;471,1004;152,651;7,4;268;;15,2463;87;;;
8/12/1980;17,48;20,6;;24,56;;;39,3981;72,88;420,9106;124,9512;4,6;246;;11,7472;59,6;;;
9/12/1980;14,9;18,28;;20,4;;;32,3179;59,4;361,8011;120,9945;2,75;219;;8,5241;42;;;
10/12/1980;14,7;16,88;;18,48;;;28,743;58;313,8745;114,5171;2,84;189;;7,417;33,81;;;
11/12/1980;15,3;16,88;;18,96;;;35,5621;71,61;291,3246;54,3026;3,29;158,7;;6,4078;57,2;;;
12/12/1980;16,16;17,7;;18,48;;;31,4107;62,2;313,8745;41,7841;4,505;137,9;;6,4078;70;;;
13/12/1980;17,26;34,8;;21,44;;;33,2339;67,8;295,6362;41,7841;5,6;143,3;;5,7127;97;;;
14/12/1980;14,7;24,25;;17,52;;;28,3063;59,4;278,6298;33,68451;3,65;142,4;;4,6663;71,2;;;
15/12/1980;14,9;18,86;;14,49;;;24,5556;52,75;250,3896;29,17437;2,66;128;;3,7532;49,2;;;
16/12/1980;14,9;16,47;;12,27;;;22,7676;46,45;199,5183;26,31736;2,3;102,8;;3,5858;36,48;;;
17/12/1980;14,5;14,42;;11,9;;;21,4801;41,2;170,5949;25,62213;2,12;85,7;;3,2657;28,02;;;
18/12/1980;15,5;13,6;;11,9;;;21,0611;38,05;155,7502;22,26199;2,03;76;;2,9648;24,1;;;
19/12/1980;15,3;14,42;;14,12;;;24,1009;42,25;147,2516;27,73071;8,6;71,2;;3,5858;22,9;;;
20/12/1980;23,4;300,8;;52,14;;;33,6952;211,9;381,0533;179,5011;17,3;304,8;;141,5052;212,4;;;
21/12/1980;192;661;;322;;;258,34;2099;921,4103;152,651;24,93;820;;286,069;411,6;;;
22/12/1980;115,8;326,5;;193,5;;;218,7079;931,6;1180,178;78,80396;14,01;787,7;;65,7877;368,2;;;
23/12/1980;42,54;150,8;;79,72;;;85,7819;438;875,4283;48,77257;10,1;656,6;;27,7042;337,4;;;
24/12/1980;40,7;65,64;;59,45;;;61,0636;267;346,7259;135,757;8,3;628,8;;69,1127;261,6;;;
25/12/1980;33,2;80,52;;46,3;;;44,8888;185;392,8216;138,5159;6,8;520;;28,9664;205,2;;;
26/12/1980;29,53;62,16;;32,84;;;39,8871;150,2;429,0973;135,757;3,935;461;;18,3902;187,5;;;
27/12/1980;22,9;58,8;;33,42;;;34,1587;127,8;479,7141;158,4625;3,38;413;;12,8481;191,5;;;
28/12/1980;63,85;187;;88,48;;;67,9981;169,2;501,5574;176,4297;38,6;414,4;;53,5287;182;;;
29/12/1980;44,14;271,2;;107,7;;;56,0332;417;537,4216;122,3076;16,1;440,8;;79,7371;250,2;;;
30/12/1980;33,2;175;;48,86;;;47,4649;307;569,7215;155,5456;7,8;450,5;;26,4782;231,6;;;
31/12/1980;27,79;121,6;;38,14;;;45,4001;201,4;622,1996;152,651;6;436,9;;26,4782;228;;;
1/1/1981;25,16;69,12;;29,45;;;37,4632;146,4;1340,967;146,9291;5,2;422,6;;15,6721;216,6;;;
2/1/1981;20,96;64,48;;21,44;;;30,9605;126;1154,287;142,6969;4,41;400,8;;10,0519;216;;;
3/1/1981;19,31;52,2;;15,6;;;28,3063;104,4;1096,988;135,757;3,84;382,6;;8,5241;199,2;;;
4/1/1981;47,98;54,4;;46,3;;;26,9073;99;1071,946;148,3511;3,56;367;;19,3597;175,5;;;
5/1/1981;77,78;72,6;;101,4;;;71,5604;197,2;1034,877;141,2976;4,41;351,4;;11,3944;182;;;
6/1/1981;42,54;61;;44,38;;;39,8871;115,2;593,3152;106,939;4,03;342,3;;6,9005;144,5;;;
7/1/1981;36,2;41,45;;36,32;;;38,4265;111,6;551,1597;120,9945;3,935;313,6;;16,5469;77,2;;;
8/1/1981;24,4;16,88;;26,7;;;34,6243;87,9;458,3128;109,4413;3,745;253,7;;6,9005;56,4;;;
9/1/1981;21,68;13,6;;24,04;;;30,5125;76,69;416,844;99,57584;3,56;207;;5,9386;44,4;;;
10/1/1981;25,42;12,8;;23,52;;;29,6232;69,07;384,9581;70,22222;3,56;177;;6,6512;38,8;;;
11/1/1981;21,92;9,6;;20,4;;;34,1587;62,2;308,8137;50,58872;3,38;142,4;;27,7042;31,86;;;
12/1/1981;22,16;17,7;;19,92;;;28,3063;58;266,2921;50,58872;3,2;129;;7,417;28,78;;;
13/1/1981;18,85;31,95;;17,52;;;26,9073;55,2;238,868;34,462;2,84;99,15;;6,9005;26,88;;;
14/1/1981;23,65;31;;24,04;;;31,8632;55,2;274,4778;40,10697;7;116;;14,0139;34,2;;;
15/1/1981;22,16;40,5;;35,16;;;41,3662;76,69;335,6108;56,2;21,42;144,2;;7,9581;36,1;;;
16/1/1981;21,68;31;;23,52;;;31,4107;62,2;291,3246;36,83809;11,15;110;;6,1703;26,5;;;
17/1/1981;20,96;28;;25,08;;;28,3063;55,2;258,2631;43,48943;6,6;100,1;;9,4212;24,1;;;
18/1/1981;20,24;25;;20,4;;;27,4399;60,8;274,4778;30,64806;8,700001;86,55;;7,9581;22,3;;;
19/1/1981;50,61;85,8;;32,84;;;30,5125;87,9;358,005;46,09983;20,18;87,4;;5,4923;28,78;;;
20/1/1981;39,8;47,15;;39,38;;;40,3781;150,2;433,2175;60,07489;17,18;138,8;;24,7062;38,8;;;
21/1/1981;41,3;76,56;;39,38;;;71,5604;144,5;532,8772;57,15874;12,36;157,8;;7,9581;44,8;;;
22/1/1981;25,16;54,4;;27,8;;;45,4001;95,3;328,292;22,26199;7,2;121,4;;5,4923;33,81;;;
23/1/1981;22,65;42,4;;24,04;;;34,6243;71,61;274,4778;32,15152;5,7;95,35;;4,6663;27,64;;;
24/1/1981;21,92;36,7;;20,4;;;31,8632;62,2;242,6703;30,64806;5,7;80,8;;4,2856;25,3;;;
25/1/1981;21,68;28;;21,96;;;29,182;56,6;220,4241;27,73071;5,1;88,25;;3,9256;22,3;;;
26/1/1981;23,4;26,5;;20,4;;;26,9073;51,7;216,8477;24,93459;4,7;72,8;;3,7532;19,6;;;
27/1/1981;22,65;24,25;;17,52;;;25,9509;48,55;199,5183;22,26199;3,745;68,8;;3,2657;18,4;;;
28/1/1981;19,54;23,5;;16,56;;;25,0155;45,4;186,3082;21,61342;3,56;64,92;;3,1129;17,8;;;
29/1/1981;19,08;21,76;;14,86;;;24,1009;44,35;199,5183;19,7154;3,2;60,3;;2,9648;13,9;;;
30/1/1981;33,5;23,5;;39,38;;;23,6513;77,96;308,8137;36,83809;2,93;99,15;;3,9256;60,4;;;
31/1/1981;41,9;25;;65,6;;;25,9509;62,2;449,8765;28,44877;3,47;144,2;;3,7532;89;;;
1/2/1981;24,65;28;;28,9;;;23,6513;63,6;317,4514;24,25476;3,47;140,6;;3,1129;58;;;
2/2/1981;22,16;23,5;;27,25;;;22,3334;53,8;274,4778;22,91842;3,65;108,4;;3,1129;48,4;;;
3/2/1981;22,4;26,5;;27,8;;;21,9042;58;258,2631;24,93459;3,65;114;;3,2657;58;;;
4/2/1981;21,2;42,4;;21,96;;;21,9042;79,23;254,307;32,91434;3,2;116;;3,1129;50,8;;;
